Position,TrackName,Artist,Streams,URL,date,Region
21,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1601612,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/10/17,global
22,Young Dumb & Broke,Khalid,1584818,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/10/17,global
23,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1568444,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/10/17,global
24,Criminal,Natti Natasha,1538251,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/10/17,global
25,XO TOUR Llif3,Lil Uzi Vert,1521930,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/10/17,global
26,Thunder,Imagine Dragons,1519608,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/10/17,global
27,1-800-273-8255,Logic,1501435,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/10/17,global
28,How Long,Charlie Puth,1498382,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,12/10/17,global
29,Santa Tell Me,Ariana Grande,1421892,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,12/10/17,global
30,Do They Know It's Christmas? - 1984 Version,Band Aid,1409726,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06,12/10/17,global
31,Congratulations,Post Malone,1407210,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/10/17,global
32,Unforgettable,French Montana,1391092,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/10/17,global
33,Mi Gente,J Balvin,1376290,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/10/17,global
34,I Miss You (feat. Julia Michaels),Clean Bandit,1368679,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/10/17,global
35,Me Reh�_so,Danny Ocean,1366848,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/10/17,global
36,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1356922,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/10/17,global
37,Man's Not Hot,Big Shaq,1343190,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/10/17,global
38,Se Prepar�_,Ozuna,1339640,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/10/17,global
39,Stargazing,Kygo,1321547,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,12/10/17,global
40,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,1317966,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3,12/10/17,global
41,Coraz�_n,Maluma,1315338,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/10/17,global
42,Bank Account,21 Savage,1312354,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/10/17,global
43,Ric Flair Drip (& Metro Boomin),Offset,1294568,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/10/17,global
44,HUMBLE.,Kendrick Lamar,1291501,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/10/17,global
45,Downtown,Anitta,1280026,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/10/17,global
46,No Limit,G-Eazy,1277547,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,12/10/17,global
47,Mayores,Becky G,1236619,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,12/10/17,global
48,Lonely Together (feat. Rita Ora),Avicii,1234257,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,12/10/17,global
49,It's the Most Wonderful Time of the Year,Andy Williams,1220775,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,12/10/17,global
50,Feel It Still,Portugal. The Man,1218312,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,12/10/17,global
1,rockstar,Post Malone,4509781,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/11/17,global
2,Havana,Camila Cabello,3653984,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/11/17,global
3,New Rules,Dua Lipa,2985620,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/11/17,global
4,Wolves,Selena Gomez,2974942,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/11/17,global
5,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,2859749,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/11/17,global
6,All I Want for Christmas Is You,Mariah Carey,2775593,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/11/17,global
7,Perfect,Ed Sheeran,2633200,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/11/17,global
8,Too Good At Goodbyes,Sam Smith,2630227,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/11/17,global
9,Let You Down,NF,2578015,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/11/17,global
10,Gucci Gang,Lil Pump,2544007,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/11/17,global
11,What Lovers Do (feat. SZA),Maroon 5,2437081,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/11/17,global
12,�chame La Culpa,Luis Fonsi,2268149,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/11/17,global
13,Silence,Marshmello,2212614,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/11/17,global
14,Dusk Till Dawn - Radio Edit,ZAYN,2127735,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/11/17,global
15,Shape of You,Ed Sheeran,2098024,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/11/17,global
16,I Fall Apart,Post Malone,2085651,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/11/17,global
17,Him & I (with Halsey),G-Eazy,2035033,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V,12/11/17,global
18,Last Christmas,Wham!,1909890,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/11/17,global
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1773206,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/11/17,global
20,Candy Paint,Post Malone,1757849,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/11/17,global
21,Sensualidad,Bad Bunny,1698358,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/11/17,global
22,Young Dumb & Broke,Khalid,1671646,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/11/17,global
23,How Long,Charlie Puth,1629729,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,12/11/17,global
24,1-800-273-8255,Logic,1583347,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/11/17,global
25,XO TOUR Llif3,Lil Uzi Vert,1580136,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/11/17,global
26,Thunder,Imagine Dragons,1577238,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/11/17,global
27,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1542725,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/11/17,global
28,I Miss You (feat. Julia Michaels),Clean Bandit,1515063,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/11/17,global
29,Congratulations,Post Malone,1492559,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/11/17,global
30,Criminal,Natti Natasha,1484003,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/11/17,global
31,Stargazing,Kygo,1454391,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,12/11/17,global
32,Unforgettable,French Montana,1447668,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/11/17,global
33,Ric Flair Drip (& Metro Boomin),Offset,1441615,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/11/17,global
34,No Limit,G-Eazy,1388620,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,12/11/17,global
35,Coraz�_n,Maluma,1376949,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/11/17,global
36,Mi Gente,J Balvin,1373313,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/11/17,global
37,Downtown,Anitta,1362975,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/11/17,global
38,Me Reh�_so,Danny Ocean,1358589,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/11/17,global
39,HUMBLE.,Kendrick Lamar,1355393,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/11/17,global
40,Feel It Still,Portugal. The Man,1338786,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,12/11/17,global
41,Bank Account,21 Savage,1337632,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/11/17,global
42,Lonely Together (feat. Rita Ora),Avicii,1324173,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,12/11/17,global
43,Man's Not Hot,Big Shaq,1322207,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/11/17,global
44,Se Prepar�_,Ozuna,1299142,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/11/17,global
45,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1262792,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/11/17,global
46,Santa Tell Me,Ariana Grande,1205509,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,12/11/17,global
47,Mayores,Becky G,1202513,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,12/11/17,global
48,Sorry Not Sorry,Demi Lovato,1190227,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,12/11/17,global
49,Never Be the Same,Camila Cabello,1179051,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,12/11/17,global
50,Anywhere,Rita Ora,1157378,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,12/11/17,global
1,rockstar,Post Malone,4667474,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/12/17,global
2,Havana,Camila Cabello,3732324,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/12/17,global
3,Wolves,Selena Gomez,3139230,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/12/17,global
4,New Rules,Dua Lipa,3113040,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/12/17,global
5,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,3012856,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/12/17,global
6,Let You Down,NF,2746853,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/12/17,global
7,All I Want for Christmas Is You,Mariah Carey,2720747,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/12/17,global
8,Too Good At Goodbyes,Sam Smith,2710331,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/12/17,global
9,Perfect,Ed Sheeran,2680695,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/12/17,global
10,Gucci Gang,Lil Pump,2611038,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/12/17,global
11,What Lovers Do (feat. SZA),Maroon 5,2573749,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/12/17,global
12,�chame La Culpa,Luis Fonsi,2388549,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/12/17,global
13,Silence,Marshmello,2337983,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/12/17,global
14,Dusk Till Dawn - Radio Edit,ZAYN,2219833,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/12/17,global
15,Him & I (with Halsey),G-Eazy,2175112,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V,12/12/17,global
16,I Fall Apart,Post Malone,2168183,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/12/17,global
17,Shape of You,Ed Sheeran,2157951,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/12/17,global
18,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1901004,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/12/17,global
19,Last Christmas,Wham!,1869064,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/12/17,global
20,Candy Paint,Post Malone,1838500,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/12/17,global
21,Sensualidad,Bad Bunny,1789906,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/12/17,global
22,How Long (feat. French Montana) - Remix,Charlie Puth,1717429,https://open.spotify.com/track/6ju3FaV3aVLzGzwERKZuFK,12/12/17,global
23,Young Dumb & Broke,Khalid,1701345,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/12/17,global
24,Thunder,Imagine Dragons,1636849,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/12/17,global
25,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1632803,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/12/17,global
26,I Miss You (feat. Julia Michaels),Clean Bandit,1632597,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/12/17,global
27,XO TOUR Llif3,Lil Uzi Vert,1626631,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/12/17,global
28,1-800-273-8255,Logic,1624330,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/12/17,global
29,Ric Flair Drip (& Metro Boomin),Offset,1558072,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/12/17,global
30,Criminal,Natti Natasha,1543136,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/12/17,global
31,Congratulations,Post Malone,1535386,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/12/17,global
32,Stargazing,Kygo,1513471,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,12/12/17,global
33,Unforgettable,French Montana,1511806,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/12/17,global
34,No Limit,G-Eazy,1495322,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,12/12/17,global
35,Coraz�_n,Maluma,1489727,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/12/17,global
36,Me Reh�_so,Danny Ocean,1429494,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/12/17,global
37,Mi Gente,J Balvin,1427356,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/12/17,global
38,Downtown,Anitta,1418398,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/12/17,global
39,HUMBLE.,Kendrick Lamar,1410074,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/12/17,global
40,Never Be the Same,Camila Cabello,1400920,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,12/12/17,global
41,Lonely Together (feat. Rita Ora),Avicii,1390902,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,12/12/17,global
42,Bank Account,21 Savage,1381847,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/12/17,global
43,Se Prepar�_,Ozuna,1350342,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/12/17,global
44,Feel It Still,Portugal. The Man,1349573,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,12/12/17,global
45,Man's Not Hot,Big Shaq,1346696,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/12/17,global
46,Anywhere,Rita Ora,1286367,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,12/12/17,global
47,Sorry Not Sorry,Demi Lovato,1257372,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,12/12/17,global
48,Mayores,Becky G,1254831,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,12/12/17,global
49,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1220921,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/12/17,global
50,Attention,Charlie Puth,1196078,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,12/12/17,global
1,rockstar,Post Malone,4697234,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/13/17,global
2,Havana,Camila Cabello,3745737,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/13/17,global
3,Wolves,Selena Gomez,3150724,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/13/17,global
4,New Rules,Dua Lipa,3127003,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/13/17,global
5,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,2980751,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/13/17,global
6,All I Want for Christmas Is You,Mariah Carey,2768504,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/13/17,global
7,Let You Down,NF,2768461,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/13/17,global
8,Perfect,Ed Sheeran,2680924,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/13/17,global
9,Too Good At Goodbyes,Sam Smith,2680922,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/13/17,global
10,Gucci Gang,Lil Pump,2598394,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/13/17,global
11,What Lovers Do (feat. SZA),Maroon 5,2579173,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/13/17,global
12,�chame La Culpa,Luis Fonsi,2414776,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/13/17,global
13,Silence,Marshmello,2355957,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/13/17,global
14,Dusk Till Dawn - Radio Edit,ZAYN,2228755,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/13/17,global
15,Shape of You,Ed Sheeran,2184662,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/13/17,global
16,Him & I (with Halsey),G-Eazy,2184508,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V,12/13/17,global
17,I Fall Apart,Post Malone,2162896,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/13/17,global
18,Last Christmas,Wham!,1911089,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/13/17,global
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1906614,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/13/17,global
20,Candy Paint,Post Malone,1830569,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/13/17,global
21,Sensualidad,Bad Bunny,1788500,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/13/17,global
22,How Long (feat. French Montana) - Remix,Charlie Puth,1774045,https://open.spotify.com/track/6ju3FaV3aVLzGzwERKZuFK,12/13/17,global
23,Young Dumb & Broke,Khalid,1692638,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/13/17,global
24,Thunder,Imagine Dragons,1662585,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/13/17,global
25,XO TOUR Llif3,Lil Uzi Vert,1645403,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/13/17,global
26,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1638657,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/13/17,global
27,1-800-273-8255,Logic,1625650,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/13/17,global
28,I Miss You (feat. Julia Michaels),Clean Bandit,1622039,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/13/17,global
29,Ric Flair Drip (& Metro Boomin),Offset,1569078,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/13/17,global
30,Criminal,Natti Natasha,1550683,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/13/17,global
31,Congratulations,Post Malone,1544707,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/13/17,global
32,Unforgettable,French Montana,1533748,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/13/17,global
33,Stargazing,Kygo,1514795,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,12/13/17,global
34,Coraz�_n,Maluma,1514419,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/13/17,global
35,No Limit,G-Eazy,1489047,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,12/13/17,global
36,Me Reh�_so,Danny Ocean,1457516,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/13/17,global
37,Mi Gente,J Balvin,1450214,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/13/17,global
38,Never Be the Same,Camila Cabello,1435207,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,12/13/17,global
39,HUMBLE.,Kendrick Lamar,1419559,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/13/17,global
40,Downtown,Anitta,1418696,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/13/17,global
41,Bank Account,21 Savage,1391739,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/13/17,global
42,Lonely Together (feat. Rita Ora),Avicii,1386988,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,12/13/17,global
43,Man's Not Hot,Big Shaq,1380456,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/13/17,global
44,Feel It Still,Portugal. The Man,1362409,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,12/13/17,global
45,Se Prepar�_,Ozuna,1357526,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/13/17,global
46,Anywhere,Rita Ora,1309400,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,12/13/17,global
47,Sorry Not Sorry,Demi Lovato,1301048,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,12/13/17,global
48,Mayores,Becky G,1271382,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,12/13/17,global
49,Attention,Charlie Puth,1252431,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,12/13/17,global
50,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1210292,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/13/17,global
1,rockstar,Post Malone,4739216,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/14/17,global
2,Havana,Camila Cabello,3766098,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/14/17,global
3,New Rules,Dua Lipa,3123898,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/14/17,global
4,Wolves,Selena Gomez,3095466,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/14/17,global
5,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,2968571,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/14/17,global
6,All I Want for Christmas Is You,Mariah Carey,2886430,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/14/17,global
7,Let You Down,NF,2770572,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/14/17,global
8,Perfect,Ed Sheeran,2697925,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/14/17,global
9,Too Good At Goodbyes,Sam Smith,2620296,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/14/17,global
10,Gucci Gang,Lil Pump,2608018,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/14/17,global
11,What Lovers Do (feat. SZA),Maroon 5,2546158,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/14/17,global
12,�chame La Culpa,Luis Fonsi,2422343,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/14/17,global
13,Silence,Marshmello,2348681,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/14/17,global
14,Him & I (with Halsey),G-Eazy,2210136,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V,12/14/17,global
15,Dusk Till Dawn - Radio Edit,ZAYN,2199618,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/14/17,global
16,Shape of You,Ed Sheeran,2190090,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/14/17,global
17,I Fall Apart,Post Malone,2174610,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/14/17,global
18,Last Christmas,Wham!,2001296,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/14/17,global
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1864411,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/14/17,global
20,Sensualidad,Bad Bunny,1846989,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/14/17,global
21,Candy Paint,Post Malone,1831736,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/14/17,global
22,Young Dumb & Broke,Khalid,1688787,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/14/17,global
23,XO TOUR Llif3,Lil Uzi Vert,1670800,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/14/17,global
24,I Miss You (feat. Julia Michaels),Clean Bandit,1661870,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/14/17,global
25,Thunder,Imagine Dragons,1660423,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/14/17,global
26,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1628006,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/14/17,global
27,1-800-273-8255,Logic,1621022,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/14/17,global
28,Criminal,Natti Natasha,1598626,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/14/17,global
29,Coraz�_n,Maluma,1581225,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/14/17,global
30,Ric Flair Drip (& Metro Boomin),Offset,1579268,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/14/17,global
31,Congratulations,Post Malone,1564190,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/14/17,global
32,Unforgettable,French Montana,1544924,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/14/17,global
33,Me Reh�_so,Danny Ocean,1507404,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/14/17,global
34,Downtown,Anitta,1506877,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/14/17,global
35,No Limit,G-Eazy,1497445,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,12/14/17,global
